no,address,latitude,longitude
가온정신건강의학과의원,"서울특별시 광진구 아차산로 237, 삼진빌딩 4층 401호 (화양동)",37.5404985583829,127.069747255704
훼미리365의원,"서울특별시 용산구 장문로 96, 2,3층 (보광동)",,
그레이스미의원,"서울특별시 동대문구 전농로 36, 답십리포레스트스퀘어 2층 202호 (답십리동)",37.5680105003259,127.057406070901
김영우신경정신과의원,서울특별시 강북구 도봉로 321,37.6369383051124,127.024097672622
365웰정형외과재활의학과의원,"서울특별시 송파구 오금로 239, 365웰빌딩 지하1층, 2~5층 1층 103호 (방이동)",37.5066117801597,127.120259680595
꿈의숲경희한의원,"서울특별시 강북구 도봉로 170, 동진빌딩 (미아동)",37.6240058243405,127.027383407383
365엠씨(mc)병원,"서울특별시 서초구 서초중앙로 126, 서울365mc병원 지하1층, 2~13층 (서초동)",37.4929905549467,127.014115205707
김지수치과의원,서울특별시 영등포구 63로 45,37.5213527337159,126.937326091368
김용훈정형외과의원,"서울특별시 강남구 언주로30길 10, 현대비전21 310호 (도곡동)",37.4873386711834,127.05155394203
김화규치과의원,"서울특별시 중구 소공로 35, 307호 (회현동1가, 롯데캐슬아이리스 상가동)",37.5582247092319,126.981744459746
(의)열린의료재단은평열린의원,"서울특별시 은평구 서오릉로 145, 상원빌딩 4층 (구산동)",37.611286414672,126.916477274153
김용철외과의원,서울특별시 동작구 동작대로 51 (사당동),37.481186471526,126.981487801428
김승만내과의원,"서울특별시 강북구 삼양로 294 (수유동, 김승만내과의원)",37.6296786057175,127.018089140664
김재형치과의원,"서울특별시 송파구 올림픽로4길 17 (잠실동, 아시아선수촌A 중심상가 314호)",37.5086522270453,127.076519720568
가은치유한의원,"서울특별시 강남구 선릉로 427, 7층 (역삼동)",37.5030603030703,127.049314853598
김정범치과의원,서울특별시 용산구 한남대로 57,37.533664594256,127.006885839997
글로리성형외과의원,"서울특별시 강남구 강남대로 616, 12층 (신사동, 신사미타워)",37.5168560197204,127.01979818833
가톨릭정형외과의원,"서울특별시 은평구 응암로 308, 1층, 2층 (응암동, CM빌딩)",37.5986991732052,126.921384169108
나은치과의원,"서울특별시 성북구 인촌로13길 8, 5층 (안암동2가,창해빌딩)",,
김능원치과의원,서울특별시 영등포구 국제금융로8길 34,37.520236283731,126.927238179699
내경한의원,서울특별시 광진구 능동로36길 19  (능동),,
가이드치과의원,"서울특별시 서초구 강남대로 27, AT센터 B1-17호 (양재동)",37.4682787075426,127.039136433366
가족사랑서울정신건강의학과의원,서울특별시 동작구 보라매로 113 (대방동),37.4994633095093,126.927896614044
가좌서울치과의원,"서울특별시 서대문구 응암로 76, 2층 (북가좌동)",37.5795967400729,126.911397524788
가톨릭정형외과의원,"서울특별시 중랑구 면목로 357, 3,4층 (면목동, 삼일빌딩)",,
