NO,contract_date,apt_name,exclusive_area_m2,floor,construction_year,latitude,longitude,price_man_won
2023_00278,2023-12-27,아크로리버파크,59.97,6,2016,37.5062519997568,126.992673104135,260000
2023_00279,2023-12-27,반포자이,132.179,18,2009,37.5078602234885,127.011582043737,447000
2023_00280,2023-12-27,벽산블루밍,59.99,3,2005,37.4873527233282,126.945428874003,69000
2023_00281,2023-12-27,관악드림(동아),59.83,12,2003,37.4898474387668,126.952985510916,73300
2023_00282,2023-12-27,썬앤빌,14.064,7,2014,37.4970175384296,126.844756904887,7800
2023_00283,2023-12-27,강남자곡 힐스테이트,59.93,4,2015,37.4718526866405,127.088231183221,95000
2023_00284,2023-12-27,방배리치빌,95.79,5,2002,37.4776279547042,126.986248445653,107500
2023_00285,2023-12-27,임광,136.38,9,1985,37.4764930967122,127.002463337752,240000
2023_00286,2023-12-27,흑석동양아파트,84.985,7,2003,37.5007351675912,126.958669749605,101500
2023_00287,2023-12-27,중앙하이츠빌,84.9883,13,2003,37.4998071623847,126.949902106763,102800
2023_00288,2023-12-27,까치마을,39.6,3,1993,37.485485349127,127.086601738647,92500
2023_00289,2023-12-27,승윤노블리안,58.109,11,2020,37.4889448144582,126.87733407509,51000
2023_00290,2023-12-27,성삼하이츠,78.88,1,2004,37.4956395984282,126.892539685695,52000
2023_00291,2023-12-27,서초힐스,74.97,8,2012,37.4576052707213,127.017570531118,123000
2023_00292,2023-12-27,래미안영등포프레비뉴,84.98,6,2015,37.5049819420382,126.909527051265,117300
2023_00293,2023-12-27,창동주공4단지,41.3,12,1991,37.6446272229525,127.047077650772,40000
2023_00294,2023-12-27,신내우디안1단지,84.65,14,2014,37.6168090895238,127.106293721634,69250
2023_00295,2023-12-27,번동한양아파트,84.67,15,1992,37.6268108280408,127.04142261569,52700
2023_00296,2023-12-27,롯데캐슬,84.92,9,2008,37.5708105464699,127.021463886656,97000
2023_00297,2023-12-27,현대,84.98,10,2000,37.6172177389168,127.06250985635,76000
2023_00298,2023-12-27,광장현대9단지,84.96,21,1999,37.5430014972726,127.097967267252,78500
2023_00299,2023-12-27,동대문와이즈캐슬,15.55,9,2014,37.5657536581952,127.015443726545,14400
2023_00300,2023-12-27,쌍용,59.99,5,2000,37.6007507501532,127.068769452719,62000
2023_00301,2023-12-27,한가람,84.89,4,1998,37.520490316857,126.972980593821,185000
2023_00302,2023-12-27,경희궁자이(2단지),84.8359,8,2017,37.5708610950823,126.962352257162,194000
2023_00303,2023-12-27,신금호파크자이,84.98,16,2016,37.5562788411556,127.018152303,137000
2023_00304,2023-12-27,벽산라이브파크,114.68,10,2004,37.6218232749574,127.012407457085,64500
2023_00305,2023-12-27,우정에쉐르,59.9,10,2009,37.6002511386884,127.010817364736,56000
2023_00306,2023-12-27,현대맨숀,139.97,12,1974,37.5189128959625,126.98115440183,210000
2023_00307,2023-12-27,벽산라이브파크,114.68,10,2004,37.6218232749574,127.012407457085,64500
2023_00308,2023-12-27,현대프라임,59.82,22,1997,37.5369576884242,127.096536670188,107500
2023_00309,2023-12-27,한강로대우아이빌,29.53,15,2004,37.5315632340948,126.96914656435,36500
2023_00310,2023-12-27,고덕리엔파크1단지,114.98,2,2011,37.5616428685115,127.171480371181,103000
2023_00311,2023-12-27,신일유토빌(603-0),78.65,5,2004,37.5231353448657,127.133373792773,84500
2023_00312,2023-12-27,명일지에스아파트,84.9,15,1999,37.5493633598694,127.146527854553,92300
2023_00313,2023-12-27,예다움,72.05,6,2004,37.5415322897628,127.142737203537,60800
2023_00314,2023-12-27,송파시그니처롯데캐슬,84.98,16,2021,37.4970454816341,127.147282077623,140000
2023_00315,2023-12-27,길동우성,84.75,1,1994,37.5375360802724,127.143560644745,75000
2023_00316,2023-12-27,송파파크데일1단지,84.86,11,2011,37.4987850346578,127.158101313303,82000
2023_00317,2023-12-27,고덕숲아이파크,84.97,16,2018,37.5517184559273,127.164857017437,127500
2023_00318,2023-12-27,선사현대아파트,59.64,8,2000,37.5534474873056,127.125660013035,85500
2023_00319,2023-12-27,우장산힐스테이트,101.87,2,2005,37.5570784073479,126.83808109977,137000
2023_00320,2023-12-27,태강아파트(아이파크),49.6,1,1999,37.6233646903823,127.082122210605,40500
2023_00321,2023-12-27,홍은동벽산,142.98,5,1997,37.5959199688468,126.94569176914,84000
2023_00322,2023-12-27,성산시영(유원),59.43,2,1986,37.5697004142613,126.901417423608,106700
2023_00323,2023-12-27,성산시영(선경),50.54,2,1986,37.5697004142613,126.901417423608,90000
2023_00324,2023-12-27,현대1,84.17,8,1997,37.5938605063117,126.908643132218,61500
2023_00325,2023-12-27,홍제현대,83.05,2,1992,37.5899000753645,126.940985283729,80500
2023_00326,2023-12-27,연희아트빌,103.98,5,2001,37.5716733268558,126.936290636413,59000
2023_00327,2023-12-27,"우장산아이파크,이편한세상",84.97,11,2008,37.5482625768732,126.840980606494,109000
2023_00328,2023-12-27,중앙하이츠,84.98,13,1998,37.6592243358926,127.076600104297,61000
2023_00329,2023-12-27,금호타운(583),84.98,8,1997,37.6468185017947,127.081870299248,70000
2023_00330,2023-12-27,태영데시앙,84.79,12,2002,37.5114850256245,126.846246422658,72000
2023_00331,2023-12-27,목동신시가지11,51.48,4,1988,37.5077581093677,126.861309989258,110000
2023_00332,2023-12-27,염창동한강우성,65.88,4,1990,37.5555306126451,126.870357991031,68700
2023_00333,2023-12-27,금호타운,84.84,9,1999,37.5560551963082,126.865307815313,83000
2023_00334,2023-12-27,백련산파크자이,59.789,17,2021,37.5927972064559,126.921619781742,41000
2023_00335,2023-12-27,상계주공12(고층),49.94,12,1988,37.6669329820293,127.059164856551,45000
2023_00336,2023-12-27,상계주공12(고층),61.52,4,1988,37.6669329820293,127.059164856551,53000
2023_00337,2023-12-27,DMC파크뷰자이3단지,84.968,9,2015,37.5744019902031,126.917907814167,105000
2023_00338,2023-12-27,디엠씨엘가,13.03,6,2017,37.5699012905386,126.917835668207,13500
2023_00339,2023-12-27,남가좌동현대,59.4,11,1999,37.5756614284394,126.920851657864,63000
2023_00340,2023-12-26,불광롯데캐슬,59.99,3,2018,37.6131320544168,126.932470564865,78000
2023_00341,2023-12-26,목동신시가지13,53.9,15,1987,37.5149820078935,126.865132254851,110000
2023_00342,2023-12-26,청구,84.97,7,1988,37.6381251181875,127.06790995973,75000
2023_00343,2023-12-26,DMC래미안클라시스,84.95,15,2000,37.5784968293823,126.917392296871,83000
2023_00344,2023-12-26,은평뉴타운꿈에그린,59.92,4,2018,37.6397528801196,126.919945513653,68000
2023_00345,2023-12-26,중앙하이츠,84.98,2,1998,37.6592243358926,127.076600104297,58000
2023_00346,2023-12-26,중앙하이츠,84.98,13,1998,37.6592243358926,127.076600104297,61000
2023_00347,2023-12-26,염광,84.5,3,1996,37.6561110933603,127.072595026681,69500
2023_00348,2023-12-26,상계주공16(고층),59.39,7,1988,37.6704100337173,127.052730034287,48500
2023_00349,2023-12-26,태강아파트(아이파크),49.6,7,1999,37.6233646903823,127.082122210605,46000
2023_00350,2023-12-26,동아1,84.908,24,1999,37.5109603819235,126.882239095216,112000
2023_00351,2023-12-26,대림e-편한세상5,84.789,10,2003,37.5073792102051,126.880761857831,112000
2023_00352,2023-12-26,마포프레스티지자이,84.9422,13,2021,37.5539607082089,126.947610265434,189000
2023_00353,2023-12-26,강변힐스테이트,84.99,5,2005,37.5518116214165,126.874072375671,105000
2023_00354,2023-12-26,래미안베라힐즈,84.93,18,2019,37.6028449679876,126.935955809882,112000
2023_00355,2023-12-26,대흥동태영아파트,84.77,17,1999,37.5438675433938,126.942389642584,138700
2023_00356,2023-12-26,강변,34.44,9,1992,37.564612123403,126.856278639847,51000
2023_00357,2023-12-26,목동현대1,84.9,15,1997,37.5261441881064,126.87278604176,154000
2023_00358,2023-12-26,목동신시가지2,97.92,6,1986,37.5370473597703,126.876417481813,207000
2023_00359,2023-12-26,목동롯데캐슬마에스트로,59.9846,10,2019,37.5455891662522,126.865588383402,102000
2023_00360,2023-12-26,가양6단지,49.5,3,1992,37.5637580924465,126.85928943925,69800
2023_00361,2023-12-26,청솔(시영7),49.5,8,1989,37.6323091632046,127.071724912179,48000
2023_00362,2023-12-26,상림마을7단지아이파크(730~742동)BL1-14,101.82,8,2008,37.6436351635752,126.92975645239,77000
2023_00363,2023-12-26,포레스트힐시티,18.505,12,2017,37.5740452531084,127.001867937909,16000
2023_00364,2023-12-26,이문휘경지웰에스테이트,14.1448,6,2021,37.5945752100931,127.063902128929,17450
2023_00365,2023-12-26,꿈의숲푸르지오,84.73,4,2010,37.6099055249615,127.038697476749,78000
2023_00366,2023-12-26,정릉풍림아이원,59.88,13,2005,37.6166248216355,127.009783125745,48400
2023_00367,2023-12-26,길음뉴타운경남아너스빌,59.59,10,1999,37.6048471448085,127.017803289788,59000
2023_00368,2023-12-26,길음뉴타운경남아너스빌,84.88,12,1999,37.6048471448085,127.017803289788,69000
2023_00369,2023-12-26,경희궁자이(4단지),45.879,16,2017,37.5717267174551,126.961625543187,102000
2023_00370,2023-12-26,래미안아트리치,59.98,18,2019,37.606524483946,127.062261154976,81500
2023_00371,2023-12-26,동소문현대,84.72,1,1994,37.5984045659391,127.01337515266,55000
2023_00372,2023-12-26,동답한신,44.35,11,1992,37.5713911532894,127.063004129431,49400
2023_00373,2023-12-26,답십리청솔우성,84.94,19,2000,37.5746094744702,127.060129124176,75500
2023_00374,2023-12-26,롯데캐슬,84.9,30,2008,37.5708105464699,127.021463886656,103000
2023_00375,2023-12-26,화성.두산아파트,84.99,15,1995,37.6138589784362,127.094322735978,69000
2023_00376,2023-12-26,극동,57.78,12,1986,37.5445928680771,127.011984339203,94500
2023_00377,2023-12-26,극동,142.26,2,1986,37.5445928680771,127.011984339203,127000
2023_00378,2023-12-26,건영2차아파트,84.96,13,1996,37.6013558045124,127.092800479156,66700
2023_00379,2023-12-26,우성2,51.57,11,1989,37.5337996354499,127.073149264586,86900
2023_00380,2023-12-26,더샵스타시티,243.94,45,2007,37.5370016363785,127.072962760454,410000
2023_00381,2023-12-26,약수역더시티,18.86,10,2021,37.5532054555858,127.010718554062,27250
2023_00382,2023-12-26,남산타운,84.88,15,2002,37.5471505540187,127.005706247221,132000
2023_00383,2023-12-26,푸르지오시티,18.6479,15,2014,37.6342034297487,127.023773791961,14000
2023_00384,2023-12-26,푸르지오시티,18.6479,13,2014,37.6342034297487,127.023773791961,14000
2023_00385,2023-12-26,대림e-편한세상,59.958,5,2003,37.6049031022538,127.063706436409,68500
2023_00386,2023-12-26,킴스빌리지,30.18,2,1996,37.5107832013281,127.006501326458,83000
2023_00387,2023-12-26,래미안에스티움,84.97,17,2017,37.5004196071802,126.911544544308,136000
2023_00388,2023-12-26,힐스테이트클래시안,59.91,9,2020,37.5033192540847,126.910985829062,110000
2023_00389,2023-12-26,대림아크로빌,146.754,24,1999,37.4881276085659,127.050686658826,239000
2023_00390,2023-12-26,대림아크로빌,146.754,24,1999,37.4881276085659,127.050686658826,239000
2023_00391,2023-12-26,럭키(963),124.1,12,1995,37.4915488149067,127.040954182934,238000
2023_00392,2023-12-26,현대비젼21,32.65,12,1999,37.4873386711834,127.05155394203,41000
2023_00393,2023-12-26,관악산휴먼시아1단지,114.7,8,2008,37.4622134077214,126.921077193374,60000
2023_00394,2023-12-26,푸리마타운,12.25,10,2014,37.4833434025177,126.927477487881,12000
2023_00395,2023-12-26,신림푸르지오,84.79,17,2005,37.4792384454661,126.909039951252,90700
2023_00396,2023-12-26,흑석동양아파트,84.985,10,2003,37.5007351675912,126.958669749605,94000
2023_00397,2023-12-26,구로현대,72.33,11,1992,37.4900377520776,126.895432921379,68500
2023_00398,2023-12-26,대치르엘,84.8067,14,2021,37.5013575539498,127.063355872072,265000
2023_00399,2023-12-26,메가스터디타워,16.01,12,2015,37.512756878817,126.941700638806,16400
2023_00400,2023-12-26,시범,118.12,3,1971,37.5213527337159,126.937326091368,266500
2023_00401,2023-12-26,상지리츠빌9차,200.88,4,2004,37.5268977545178,127.047889941387,440000
2023_00402,2023-12-26,롯데낙천대,55.4561,10,2003,37.4954099627716,126.912566500917,73000
2023_00403,2023-12-26,롯데낙천대,55.4561,7,2003,37.4954099627716,126.912566500917,70500
2023_00404,2023-12-26,양재파크뷰,84.99,4,2002,37.4835691038711,127.039164985323,105000
2023_00405,2023-12-26,SK리더스뷰(파스텔시티),84.95,13,2006,37.4777007617804,126.982236074572,140000
2023_00406,2023-12-26,우성101동,84.98,12,2004,37.5528551940668,127.142014820153,76000
2023_00407,2023-12-26,래미안솔베뉴,49.68,19,2019,37.554378854214,127.145944201844,100000
2023_00408,2023-12-26,삼익그린2차,54.81,8,1984,37.5538092997685,127.147060992177,94800
2023_00409,2023-12-26,송파파인타운7단지,84.93,1,2007,37.4792099224867,127.129952666259,118000
2023_00410,2023-12-26,코오롱아파트,84.95,3,1991,37.509011455707,127.122596508904,110000
2023_00411,2023-12-26,한신1,84.51,11,1993,37.4898704122647,127.12162681587,111500
2023_00412,2023-12-26,래미안솔베뉴,78.84,14,2019,37.554378854214,127.145944201844,143000
2023_00413,2023-12-25,현대,59.91,12,1997,37.5033642528101,127.117700794714,91000
2023_00414,2023-12-25,삼환,121.04,7,1984,37.4961832762292,127.136818891265,150000
2023_00415,2023-12-25,고덕자이,48.6765,13,2021,37.5533182082692,127.168788219773,85000
2023_00416,2023-12-25,올림픽훼밀리타운,84.705,8,1988,37.488125746629,127.111059136873,159000
2023_00417,2023-12-25,두산5,84.87,5,2000,37.5779593558972,127.081092507639,70000
2023_00418,2023-12-25,두산5,84.87,5,2000,37.5779593558972,127.081092507639,70000
2023_00419,2023-12-25,현대3,59.67,10,1990,37.5403766593492,127.098995313099,97000
2023_00420,2023-12-25,현대3,84.97,1,1990,37.5403766593492,127.098995313099,117000
2023_00421,2023-12-25,광장힐스테이트,130.17,11,2012,37.5429620594914,127.099658987674,210500
2023_00422,2023-12-25,현대,59.92,16,2000,37.6012567008701,127.069768152771,58800
2023_00423,2023-12-25,현대파크빌,59.76,25,2000,37.5433581625122,127.101744170173,105000
2023_00424,2023-12-25,정릉풍림아이원,59.88,9,2005,37.6166248216355,127.009783125745,50000
2023_00425,2023-12-25,길음뉴타운4단지(e편한세상),114.88,2,2005,37.6113247609887,127.020849661284,104000
2023_00426,2023-12-25,한양,108.35,5,1983,37.5322597934091,127.090960364989,160000
2023_00427,2023-12-25,두산위브트레지움,59.82,4,2011,37.6182646141042,127.015683383731,63000
2023_00428,2023-12-25,상계대림,59.67,11,1989,37.6621630029486,127.074305253695,48000
2023_00429,2023-12-25,신부파스카4차,84.62,8,2004,37.559306795509,126.900450761103,80000
2023_00430,2023-12-25,방화그린,49.77,4,1993,37.5742556295155,126.820167898164,44500
2023_00431,2023-12-25,등촌동아이파크,84.9958,12,2004,37.5447297738682,126.861593331753,91500
2023_00432,2023-12-25,홍제원현대(459-0),59.93,12,2000,37.5883336578387,126.948807747156,72000
2023_00433,2023-12-25,문화촌현대,84.99,20,2002,37.5914267755131,126.949460877903,68000
2023_00434,2023-12-25,중앙하이츠101동,57.86,2,2007,37.5498209268573,126.927561825703,53200
2023_00435,2023-12-25,염창2차보람,59.87,9,2005,37.5525813358415,126.866838453012,64500
2023_00436,2023-12-25,신공덕래미안2차,114.5,6,2000,37.5464519366705,126.958912258488,120000
2023_00437,2023-12-25,세곡푸르지오,74.74,3,2012,37.4673466520187,127.093264549075,140000
2023_00438,2023-12-25,힐스테이트 상도 프레스티지,84.884,20,2013,37.4947527141503,126.948270774161,125200
2023_00439,2023-12-25,현대아파트,84.33,15,1989,37.4864593873631,127.02385387123,152500
2023_00440,2023-12-25,힐스테이트 상도 센트럴파크,59.8758,5,2012,37.4967899772343,126.951667453182,106750
2023_00441,2023-12-25,하버라인3단지,59.86,12,2019,37.4789423906036,126.824571211875,64600
2023_00442,2023-12-25,극동(105),84.32,20,1993,37.4908886337091,126.976056747281,96500
2023_00443,2023-12-25,남성,72.9,12,1983,37.5128158991788,126.891249714921,85000
2023_00444,2023-12-25,신도림태영타운,59.88,10,2000,37.5062344102877,126.889103370184,85500
2023_00445,2023-12-25,동아,84.91,5,2002,37.5090443276541,127.009524539003,231000
2023_00446,2023-12-24,롯데캐슬엠파이어,126.75,4,2005,37.5202405439146,126.926406742546,178000
2023_00447,2023-12-24,우방,84.84,12,2002,37.4490734382987,126.913658594513,64000
2023_00448,2023-12-24,당산센트럴아이파크,84.98,4,2020,37.5304831048862,126.902812773342,161000
2023_00449,2023-12-24,방배대우디오빌,29.6,16,2005,37.4860272915259,126.984408185402,29700
2023_00450,2023-12-24,산호시티빌,41.58,6,2003,37.4560972360351,126.899570399225,28000
2023_00451,2023-12-24,성웅,66.81,2,2001,37.4766319542735,126.905304063547,34500
2023_00452,2023-12-24,서울숲푸르지오,59.9,11,2007,37.5438475070221,127.022764235413,123000
2023_00453,2023-12-24,한진(609-1),59.58,7,1998,37.5944725333435,127.012706037821,55500
2023_00454,2023-12-24,종로유케이201,12.08,12,2013,37.5738383716741,127.021290765411,10000
2023_00455,2023-12-24,주공5,58.14,10,1995,37.5612172907678,126.844635678969,73500
2023_00456,2023-12-24,벧엘블레스빌,84.9,2,2006,37.5954686177993,126.91838732211,60000
2023_00457,2023-12-24,은평뉴타운 제각말 푸르지오(5-1단지),84.89,3,2010,37.6371422182011,126.935928308893,78500
2023_00458,2023-12-23,DMC파크뷰자이1단지,84.968,15,2015,37.5744019902031,126.917907814167,110000
2023_00459,2023-12-23,상림마을8단지롯데캐슬(810~820동)BL1-1,134.26,3,2008,37.6436459287601,126.922900461734,108500
2023_00460,2023-12-23,천연뜨란채,55.82,3,2006,37.5687909291458,126.958474382973,72500
2023_00461,2023-12-23,강변,49.5,5,1992,37.564612123403,126.856278639847,67000
2023_00462,2023-12-23,미원2,55.29,8,1997,37.5589063136463,126.902297801902,59000
2023_00463,2023-12-23,주공10,58.14,2,1995,37.6478450563087,127.072986750115,59800
2023_00464,2023-12-23,오투힐,63.6,2,2003,37.519081132842,126.839622806122,33000
2023_00465,2023-12-23,현대벤처빌,31.57,11,2002,37.553555553783,126.936799599138,26900
2023_00466,2023-12-23,벽산,59.98,16,1999,37.5756401883806,126.83685352275,67000
2023_00467,2023-12-23,래미안베라힐즈,84.93,6,2019,37.6028449679876,126.935955809882,110000
2023_00468,2023-12-23,청솔,59.04,14,1994,37.5759401162097,126.812403019177,56900
2023_00469,2023-12-23,코오롱,59.94,14,1997,37.6528175027741,127.070296957833,53000
2023_00470,2023-12-23,신트리3,84.8,3,2000,37.5123242828723,126.853454551475,84000
